timestamp,application_name,bytes_sent,bytes_received,domains_accessed,connections_made,uptime
2024-12-11T21:07:25.814859,NVIDIA Web Helper.exe,333318,22535757,127.0.0.1:63603,3,46931.54692387581
2024-12-11T21:07:25.849253,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",35,1733931445.83185
2024-12-11T21:07:25.937238,AcerDIAgent.exe,32159,6806,::1:63508,3,46935.573352098465
2024-12-11T21:07:25.942230,brave.exe,2847011786,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",55,46382.81341433525
2024-12-11T21:07:25.974720,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",35,1733931445.955232
2024-12-11T21:07:26.072803,System,737614408,276848873,,9,1733931445.9897308
2024-12-11T21:07:26.076351,Widgets.exe,26183044,2582328,"204.79.197.203:443,23.54.83.42:443",2,46930.57716012001
2024-12-11T21:07:26.171004,System,737614408,276848873,,9,1733931446.091438
2024-12-11T21:07:26.174732,NitroSense.exe,60869920,103309093,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46912.066480875015
2024-12-11T21:07:26.179137,msedge.exe,1030139,4834943,"52.231.230.148:443,162.159.61.3:443,13.107.246.48:443,8.8.8.8:443,13.107.21.239:443,204.79.197.203:443,108.159.80.4:443,23.196.14.18:443,52.98.123.242:443,20.189.173.27:443,13.107.21.237:443,204.79.197.239:443,8.8.4.4:443,13.107.246.68:443",19,114.43069291114807
2024-12-11T21:07:26.254015,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46935.91015267372
2024-12-11T21:07:26.279697,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",35,1733931446.2644236
2024-12-11T21:07:26.335565,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46936.001435279846
2024-12-11T21:07:26.392188,AcerPixyService.exe,40,6326,,2,46936.047063589096
2024-12-11T21:07:26.395566,NitroSense.exe,60870424,103309509,"::1:49768,127.0.0.1:46933,172.253.118.188:5228,::1:63450,::1:15150,127.0.0.1:51779",8,46912.28645348549
2024-12-11T21:07:26.453184,svchost.exe,25406568,6,,2,46937.97856068611
2024-12-11T21:07:26.507720,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46936.1706738472
2024-12-11T21:07:26.624906,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46936.16205883026
2024-12-11T21:07:26.716538,mongod.exe,122801968,1262641736,,1,46936.29449272156
2024-12-11T21:07:26.773359,svchost.exe,0,58368,,2,46939.14102721214
2024-12-11T21:07:26.831421,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46936.376403570175
2024-12-11T21:07:26.832946,LockApp.exe,583658,55956,23.193.165.64:443,1,24847.48419213295
2024-12-11T21:07:26.837549,brave.exe,2847011786,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46383.710554122925
2024-12-11T21:07:26.867080,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,142.250.192.131:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",36,1733931446.8507013
2024-12-11T21:07:26.873610,brave.exe,2847011786,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46383.743257045746
2024-12-11T21:07:26.877820,brave.exe,2847011786,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46383.74978685379
2024-12-11T21:07:26.945499,svchost.exe,0,0,,12,46930.583647966385
2024-12-11T21:07:26.948916,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,13.107.136.254:443,23.212.254.51:443,13.107.4.254:443,172.202.64.254:443,117.18.232.200:443,204.79.197.222:443,52.247.12.246:443,52.123.128.254:443,40.99.9.66:443,20.115.155.233:443,150.171.28.254:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443,52.240.156.206:443",18,46931.62773370743
2024-12-11T21:07:26.951918,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,13.107.136.254:443,23.212.254.51:443,13.107.4.254:443,172.202.64.254:443,117.18.232.200:443,204.79.197.222:443,52.247.12.246:443,52.123.128.254:443,40.99.9.66:443,20.115.155.233:443,150.171.28.254:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443,52.240.156.206:443",18,46931.631150722504
2024-12-11T21:07:27.014562,MMSSHOST.exe,12651763,3760771212,,2,46935.76299738884
2024-12-11T21:07:27.036701,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,142.250.192.131:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",36,1733931447.0236022
2024-12-11T21:07:27.039702,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,13.107.136.254:443,23.212.254.51:443,13.107.4.254:443,172.202.64.254:443,117.18.232.200:443,204.79.197.222:443,52.247.12.246:443,52.123.128.254:443,40.99.9.66:443,20.115.155.233:443,150.171.28.254:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443,52.240.156.206:443",18,46931.71893596649
2024-12-11T21:07:27.042712,brave.exe,2847011786,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46383.9158782959
2024-12-11T21:07:27.044708,AQAUserPS.exe,1466,88636,127.0.0.1:5141,1,46931.8225543499
2024-12-11T21:07:27.046701,msedge.exe,1030139,4834943,"52.231.230.148:443,162.159.61.3:443,13.107.246.48:443,8.8.8.8:443,13.107.21.239:443,204.79.197.203:443,108.159.80.4:443,23.196.14.18:443,52.98.123.242:443,20.189.173.27:443,13.107.21.237:443,204.79.197.239:443,8.8.4.4:443,13.107.246.68:443",19,115.30066919326782
2024-12-11T21:07:27.109472,WUDFHost.exe,0,0,"127.0.0.1:49708,127.0.0.1:49707",2,46939.37136435509
2024-12-11T21:07:27.198970,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46936.726418972015
2024-12-11T21:07:27.265419,WUDFHost.exe,50730,7354596,"127.0.0.1:49699,127.0.0.1:49698",2,46939.66951799393
2024-12-11T21:07:27.333532,lsass.exe,1674444,9220825,,2,46939.95605421066
2024-12-11T21:07:27.412687,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46936.99608230591
2024-12-11T21:07:27.490925,svchost.exe,160,4110,,2,9236.674627780914
2024-12-11T21:07:27.493950,GetHelp.exe,61545,2491404,"20.189.173.7:443,20.190.146.35:443,52.183.220.149:443,152.195.38.76:80,13.107.246.68:443,52.168.117.170:443",7,15.218515157699585
2024-12-11T21:07:27.553095,MpDefenderCoreService.exe,51400,6630456,104.208.16.89:443,1,46937.13536787033
2024-12-11T21:07:27.631943,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46937.169091939926
2024-12-11T21:07:27.704768,svchost.exe,563628550,7029408,"23.47.228.163:80,199.232.210.172:80,142.250.192.3:80",4,46937.362320423126
2024-12-11T21:07:27.772796,svchost.exe,0,0,,12,46931.4124417305
2024-12-11T21:07:27.842494,svchost.exe,0,0,,12,46931.48214125633
2024-12-11T21:07:27.847109,brave.exe,2847036910,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46384.71867084503
2024-12-11T21:07:27.903632,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46937.447921037674
2024-12-11T21:07:27.905644,NitroSense.exe,31091537,22981799,"::1:4343,::1:4449,::1:5141,::1:15150",5,46911.83895301819
2024-12-11T21:07:27.961381,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46937.62425303459
2024-12-11T21:07:27.966097,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46916.795563697815
2024-12-11T21:07:27.988254,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,142.250.192.131:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",36,1733931447.9761658
2024-12-11T21:07:28.048369,postgres.exe,4018,157620,,2,46937.122363090515
2024-12-11T21:07:28.118069,svchost.exe,0,40392,,6,46939.61668252945
2024-12-11T21:07:28.182123,postgres.exe,2863,158146,,2,46937.079144239426
2024-12-11T21:07:28.184817,NVIDIA Web Helper.exe,333318,22535757,127.0.0.1:63603,3,46933.91870069504
2024-12-11T21:07:28.257376,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46937.90964460373
2024-12-11T21:07:28.307884,System,737614408,276848873,,9,1733931448.268099
2024-12-11T21:07:28.311427,Widgets.exe,26183044,2582328,"204.79.197.203:443,23.54.83.42:443",2,46932.81128692627
2024-12-11T21:07:28.313980,brave.exe,2847036910,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46385.1881146431
2024-12-11T21:07:28.317835,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46917.14866876602
2024-12-11T21:07:28.378833,svchost.exe,0,40392,,6,46939.87711262703
2024-12-11T21:07:28.381823,Cold Turkey Blocker.exe,400,7518769,,1,4204.210367679596
2024-12-11T21:07:28.384836,AnyDesk.exe,176116831,176190989,208.115.231.70:6568,2,46938.07872605324
2024-12-11T21:07:28.387823,brave.exe,2847036910,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46385.261013031006
2024-12-11T21:07:28.389822,GetHelp.exe,61545,2491404,"20.189.173.7:443,20.190.146.35:443,52.183.220.149:443,152.195.38.76:80,13.107.246.68:443,52.168.117.170:443",7,16.115412712097168
2024-12-11T21:07:28.450238,spoolsv.exe,320,232,,2,46938.214805841446
2024-12-11T21:07:28.559393,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,142.250.192.131:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",36,1733931448.461962
2024-12-11T21:07:28.564475,brave.exe,2847036910,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",54,46385.436077833176
2024-12-11T21:07:28.569486,GetHelp.exe,61545,2492076,"20.189.173.7:443,20.190.146.35:443,52.183.220.149:443,152.195.38.76:80,13.107.246.68:443,52.168.117.170:443",7,16.292989253997803
2024-12-11T21:07:28.650159,AcerQAAgent.exe,15521,209819,"127.0.0.1:49722,::1:63509",4,46938.30060863495
2024-12-11T21:07:28.653730,brave.exe,2847036910,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46385.526335954666
2024-12-11T21:07:28.658330,SearchHost.exe,84788186,107271685,"150.171.31.254:443,204.79.197.254:443,13.107.136.254:443,23.212.254.51:443,13.107.4.254:443,172.202.64.254:443,117.18.232.200:443,204.79.197.222:443,52.247.12.246:443,52.123.128.254:443,40.99.9.66:443,20.115.155.233:443,150.171.28.254:443,13.107.226.254:443,152.199.43.62:443,20.189.173.25:443,52.240.156.206:443",18,46933.33648109436
2024-12-11T21:07:28.719494,AcerDIAgent.exe,32159,6806,::1:63508,3,46938.37686061859
2024-12-11T21:07:28.775551,System,737614408,276848873,,9,1733931448.7319946
2024-12-11T21:07:28.832729,AcerAgentService.exe,1218,903686,"127.0.0.1:49710,127.0.0.1:49766,127.0.0.1:49709",4,46938.431659698486
2024-12-11T21:07:28.859615,System Idle Process,0,0,"20.190.146.36:443,20.189.173.16:443,204.79.197.203:443,40.99.9.50:443,40.79.141.154:443,40.99.9.66:443,142.250.192.131:443,52.231.230.148:443,8.8.8.8:443,142.250.182.193:443,142.250.70.78:443,142.250.183.170:443,13.107.42.16:443,142.250.192.72:443,4.144.165.14:443,142.250.192.54:443,142.250.67.238:443,18.66.41.58:443,204.79.197.237:443,213.36.253.119:80,20.249.177.218:443,142.250.70.67:443,104.18.12.238:443,216.58.203.46:443,108.159.80.25:443",36,1733931448.8434196
2024-12-11T21:07:28.920613,svchost.exe,0,0,,12,46932.56667518616
2024-12-11T21:07:28.922729,NVIDIA Share.exe,7163996,42398664,127.0.0.1:49748,1,46922.96663618088
2024-12-11T21:07:28.981584,AcerService.exe,1757,8847073,,1,46937.94140338898
2024-12-11T21:07:28.984589,WhatsApp.exe,2294419,21824525,57.144.125.33:5222,1,251.27662658691406
2024-12-11T21:07:28.987576,msedge.exe,1030139,4834943,"52.231.230.148:443,162.159.61.3:443,13.107.246.48:443,8.8.8.8:443,13.107.21.239:443,204.79.197.203:443,108.159.80.4:443,23.196.14.18:443,52.98.123.242:443,20.189.173.27:443,13.107.21.237:443,204.79.197.239:443,8.8.4.4:443,13.107.246.68:443",19,117.240549325943
2024-12-11T21:07:29.053005,ADESv2Svc.exe,767,649,"127.0.0.1:49679,127.0.0.1:49767,127.0.0.1:49680",7,46938.70938539505
2024-12-11T21:07:29.110473,nvcontainer.exe,9507789,13722282,"127.0.0.1:65001,127.0.0.1:63438",8,46938.65444564819
2024-12-11T21:07:29.113472,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46385.986649513245
2024-12-11T21:07:29.118478,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46385.99064922333
2024-12-11T21:07:29.121478,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46385.994655132294
2024-12-11T21:07:29.180017,svchost.exe,0,0,,12,46932.827236413956
2024-12-11T21:07:29.184012,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46386.05717802048
2024-12-11T21:07:29.186524,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46386.06018924713
2024-12-11T21:07:29.189537,steam.exe,8191390,732017811,"127.0.0.1:49787,127.0.0.1:49786,155.133.225.21:27037",9,46918.02120041847
2024-12-11T21:07:29.191525,brave.exe,8647593651,7829665038,,2,46386.26969599724
2024-12-11T21:07:29.194528,brave.exe,2847107130,294986194,"104.21.64.125:443,108.158.46.112:443,23.193.114.72:443,142.250.182.234:443,142.250.192.131:443,20.189.173.8:443,172.67.73.98:443,151.101.64.176:443,104.18.13.238:443,18.239.142.113:443,20.43.132.99:443,20.190.146.37:443,35.167.127.109:443,172.64.155.209:443,157.90.91.71:443,108.159.61.69:80,151.101.192.176:443,172.67.185.23:443,13.107.246.68:443,54.70.42.150:443,142.250.183.170:443,108.159.61.15:443,20.190.145.142:443,54.81.24.155:443,104.91.33.167:443,204.79.197.239:443,13.107.246.48:443,172.65.10.226:443,18.67.195.3:443,151.101.65.111:443,34.237.73.95:443,108.159.80.61:443,44.226.33.76:443,34.194.131.15:443,142.250.70.67:443,18.172.64.74:443",53,46386.06770181656
